Energy_h	t01	t02	t03	t04	t05	t06	t07	t08	t09	t11	t12	t13	B0	B1	Num_spec_correction	Num_spec_unper	Num_spec_total
2.939392855228442e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.989128774944659e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.0388646946608765e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.088600614377094e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.138336534093311e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.1880724538095284e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.237808373525746e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.287544293241963e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.3372802129581804e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.387016132674398e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.436752052390615e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.4864879721068324e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.5362238918230497e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.585959811539267e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.6356957312554843e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.6854316509717017e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.7351675706879184e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.784903490404136e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.834639410120353e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.8843753298365704e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.9341112495527877e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.983847169269005e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4.0335830889852223e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4.0833190087014396e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4.133054928417657e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4.182790848133874e-23	2.51801339077068e-06	-5.687864480955013e-07	-5.6376387177892845e-06	-1.6729692970789585e-10	2.133221170667516e-09	2.5320132093995645e-10	-5.604601857361636e-10	-6.787359370978293e-09	1.1839568742123442e-08	3.2807821492744416e-06	-1.5307918936183556e-06	-2.1307567375710806e-07	-3.681700900366797e-06	1.536914581898978e-06	-2.144786318467819e-06	0.00011775177193301952	0.0001156069856145517
4.2325267678500916e-23	2.0592972849613737e-06	-4.861238156574918e-07	-5.321139818483183e-06	-1.2337782342331152e-10	1.8485260312232313e-09	1.9581383612579942e-10	-4.147491730541343e-10	-7.2484646819636285e-09	1.7608558725142428e-09	3.1154962216245185e-06	-1.2519482121816058e-06	-2.3445211625762048e-07	-3.7519477451178777e-06	1.6290958931852927e-06	-2.122851851932585e-06	0.000111812326947031	0.00010968947509509842
4.282262687566309e-23	1.724599843477793e-06	-4.239292539904236e-07	-4.991416324009098e-06	-8.910657784755279e-11	1.58507227143795e-09	1.5451432179682104e-10	-3.1429227008699726e-10	-1.2594490631088806e-09	6.952012494867767e-10	2.9352829826921085e-06	-1.0484892535641994e-06	-1.4032898582715638e-07	-3.68997379459005e-06	1.746464743300753e-06	-1.9435090512892973e-06	0.00010533857986056496	0.00010339507080927566
4.331998607282526e-23	1.4892645432269124e-06	-3.7986856478380237e-07	-4.663353562681986e-06	-6.387595687583683e-11	1.3477327448862575e-09	1.25281456186236e-10	-2.4558129826850164e-10	3.1343192929399264e-09	4.495699017621047e-10	2.750427033629225e-06	-9.054302976917074e-07	-5.729651177150569e-08	-3.5492101380982448e-06	1.7877002241660123e-06	-1.7615099139322324e-06	9.869951355235472e-05	9.693800363842249e-05
4.3817345269987436e-23	1.3288989306436671e-06	-3.5037713371362687e-07	-4.346278298639572e-06	-4.595914948826252e-11	1.13839445185736e-09	1.0456023707654117e-10	-1.9828632331987676e-10	5.451092547250528e-09	3.22713694257561e-10	2.5678674616542174e-06	-8.079452650971595e-07	1.1603320269842038e-08	-3.3609839862518977e-06	1.7715255168269e-06	-1.5894584694249977e-06	9.21439956688032e-05	9.05545371993782e-05
4.431470446714961e-23	1.222046479871041e-06	-3.318408959171623e-07	-4.045818714755158e-06	-3.3527108948101904e-11	9.56835057625359e-10	8.960606986437364e-11	-1.6499289810284814e-10	5.775892470990014e-09	2.610132600443679e-10	2.3921600916200894e-06	-7.429915580530464e-07	6.446340729495524e-08	-3.1487283039498067e-06	1.7136319408619981e-06	-1.4350963630878086e-06	8.58353486265771e-05	8.440025226348929e-05
4.481206366431178e-23	1.1530329505271693e-06	-3.21057995445105e-07	-3.7648673283766482e-06	-2.5086802378546625e-11	8.013886699876906e-10	7.844533894935843e-11	-1.4086249510541765e-10	5.050730166552506e-09	2.53847775773163e-10	2.2259697004484025e-06	-7.010410566707806e-07	1.0348803899345777e-07	-2.926873910640805e-06	1.62841668277108e-06	-1.2984572278697248e-06	7.986903584809158e-05	7.857057862022185e-05
4.5309422861473955e-23	1.108524125047727e-06	-3.1527884948952767e-07	-3.5045738770432655e-06	-1.9438772221668234e-11	6.696519559587768e-10	6.970342074253042e-11	-1.2253902159398363e-10	4.437248599956614e-09	2.1507563397078816e-10	2.0707421528800854e-06	-6.739876412975425e-07	1.2942884268864006e-07	-2.7060788996682535e-06	1.5261833542711832e-06	-1.1798955453970704e-06	7.42967932387123e-05	7.311689769331523e-05
4.580678205863613e-23	1.0789027303896353e-06	-3.12270668003836e-07	-3.264810265764629e-06	-1.570675778711595e-11	5.588739047606826e-10	6.246914581458603e-11	-1.079162068203556e-10	3.937683673752753e-09	2.0590382890709233e-10	1.9269737459143067e-06	-6.559846010883944e-07	1.446271269551693e-07	-2.4935368957902017e-06	1.4156162717810814e-06	-1.0779206240091204e-06	6.913630040202469e-05	6.805837977801557e-05
4.63041412557983e-23	1.0570283816266281e-06	-3.102865170833393e-07	-3.044738025559929e-06	-1.32613516640598e-11	4.662826412324953e-10	5.616580211381301e-11	-9.566778387470096e-11	3.524415627800921e-09	1.7918988373877498e-10	1.7945725107994745e-06	-6.426908764783131e-07	1.5011468390588152e-07	-2.293879036197293e-06	1.3019963182270431e-06	-9.918827179702498e-07	6.438414709631134e-05	6.339226437834108e-05
4.6801500452960475e-23	1.037356278483712e-06	-3.0798523930491977e-07	-2.842987676726681e-06	-1.1641239685641375e-11	3.8923468890365985e-10	5.0444434291683455e-11	-8.495350417626487e-11	2.758762179886564e-09	1.4646500471911962e-10	1.673044688479142e-06	-6.307353422462992e-07	1.477692265185921e-07	-2.110368325983949e-06	1.190078572751435e-06	-9.20289753232514e-07	6.002252418465056e-05	5.910223443141805e-05
4.729885965012265e-23	1.0162612716445526e-06	-3.0442819541964595e-07	-2.6579292933866124e-06	-1.0526237384838575e-11	3.2531332081566987e-10	4.5117202464836273e-11	-7.530653572799833e-11	1.5679356256756549e-09	1.2564907044194073e-10	1.5616340081902124e-06	-6.179139315370986e-07	1.3951028097736008e-07	-1.9441180347154203e-06	1.083230357630474e-06	-8.608876770849464e-07	5.6024219860184926e-05	5.5163332183099977e-05
4.779621884728482e-23	9.910045454200197e-07	-2.990076711157549e-07	-2.4878394294019793e-06	-9.691012286203773e-12	2.723742065233391e-10	4.0097124998047495e-11	-6.644718007244135e-11	1.3966003235528845e-10	9.719451058978088e-11	1.4594707077485886e-06	-6.025614181039866e-07	1.2696948414264198e-07	-1.7953693674156064e-06	9.83878773787244e-07	-8.114905936283623e-07	5.2357964511481134e-05	5.1546473917852774e-05
4.829357804444699e-23	9.60493280026252e-07	-2.914590866369975e-07	-2.3310375400914012e-06	-8.992671601396755e-12	2.2854991946768134e-10	3.536566481627906e-11	-5.827315900774008e-11	-9.236314430874229e-10	7.397660638685094e-11	1.3656198662965142e-06	-5.840133513511421e-07	1.1159045023458757e-07	-1.662656351785172e-06	8.931969651799593e-07	-7.694593866052126e-07	4.899016293345728e-05	4.8220703546852066e-05
4.879093724160916e-23	9.245286478202439e-07	-2.817725927328588e-07	-2.185912946206221e-06	-8.341652988234921e-12	1.9224057769961126e-10	3.0936845918253715e-11	-5.075369475650735e-11	-1.146883366049888e-09	5.4605786841659656e-11	1.2791426179000647e-06	-5.621488485299463e-07	9.506641013614049e-08	-1.5440850866221703e-06	8.120601795062589e-07	-7.320249071159115e-07	4.58870886237909e-05	4.5155063716674986e-05
4.9288296438771335e-23	8.832685005328807e-07	-2.701307697017627e-07	-2.0510093808705572e-06	-7.686930440581596e-12	1.6209834496313867e-10	2.6836394213423013e-11	-4.387456805229831e-11	-3.3969193667225824e-10	3.903154539367825e-11	1.199167103298713e-06	-5.370639034577347e-07	7.874755931053329e-08	-1.4380349371900342e-06	7.408507591515115e-07	-6.971841780385227e-07	4.3017427420310955e-05	4.2320243242272436e-05
4.978565563593351e-23	8.378854855864385e-07	-2.568977723683821e-07	-1.925099188687882e-06	-7.013488565504189e-12	1.37003850127899e-10	2.3093143267903327e-11	-3.765974570810608e-11	1.2886392718875441e-09	2.6150342286634492e-11	1.1248981600099085e-06	-5.094715552773976e-07	6.343323673444427e-08	-1.3426812620965294e-06	6.788598414669553e-07	-6.638214206295742e-07	4.0352623565996685e-05	3.9688802145367114e-05
5.028301483309568e-23	7.893568979636493e-07	-2.424910622499036e-07	-1.807113962015021e-06	-6.320850021434363e-12	1.1603577307339467e-10	1.9723812113962454e-11	-3.2102476276528087e-11	3.150957931574362e-09	1.53894580376182e-11	1.0556449290738258e-06	-4.799660735199061e-07	4.987544827047283e-08	-1.2569844426527734e-06	6.255543038243925e-07	-6.314301388283809e-07	3.7867868704112336e-05	3.7236438565283957e-05
5.0780374030257855e-23	7.391630989841607e-07	-2.2737441774051253e-07	-1.6961867431593288e-06	-5.624343568444313e-12	9.844548600553103e-11	1.6734354060438788e-11	-2.7200546855118304e-11	4.454113886258861e-09	8.933661721553216e-12	9.908075865291553e-07	-4.494476253612599e-07	3.8497213883949736e-08	-1.179852659418058e-06	5.79857175051845e-07	-5.99995484366213e-07	3.5541624773484315e-05	3.4941629289118105e-05
5.127773322742003e-23	6.885401341989036e-07	-2.1198009134281298e-07	-1.5916350221674526e-06	-4.942736690148008e-12	8.363075836376212e-11	1.4116742765984935e-11	-2.292654913244573e-11	4.794382907632689e-09	3.585774286006378e-12	9.299037241266069e-07	-4.1866783179223886e-07	2.926864794649198e-08	-1.110207132414136e-06	5.405045402808604e-07	-5.697025921332757e-07	3.335656939301429e-05	3.278686680088101e-05
5.17750924245822e-23	6.385566472384808e-07	-1.9667554285871834e-07	-1.4929054166619195e-06	-4.2947141184846525e-12	7.110815382165104e-11	1.1851183200194603e-11	-1.9238924423769073e-11	3.991576756973155e-09	5.894923666034795e-13	8.725367737078146e-07	-3.882765300370928e-07	2.2061044747750825e-08	-1.0469727203343377e-06	5.063212884184728e-07	-5.406514319158649e-07	3.12984624215115e-05	3.075781098959563e-05
5.2272451621744374e-23	5.90005757514077e-07	-1.8174489690242195e-07	-1.39957931275481e-06	-3.695489792965365e-12	6.049203402667942e-11	9.909354756809542e-12	-1.6084568148579543e-11	2.3642644015876748e-09	-1.141252558154479e-12	8.184014903761628e-07	-3.587560258591686e-07	1.6404530818050907e-08	-9.889047076632827e-07	4.7604999533504485e-07	-5.128547123282378e-07	2.935634203430055e-05	2.884348732197231e-05
5.276981081890655e-23	5.433894663004388e-07	-1.6737470687984313e-07	-1.3112859707919707e-06	-3.155006932120308e-12	5.147110362868648e-11	8.257425403766713e-12	-1.3404050309673304e-11	4.3135230004624376e-10	-2.292191439537318e-12	7.672402982725098e-07	-3.3041160816678647e-07	1.2012308083564068e-08	-9.347989817909776e-07	4.488409981892873e-07	-4.859579836016903e-07	2.7520958336550945e-05	2.7035000352949255e-05
5.326717001606872e-23	4.989435490673244e-07	-1.5366722805460118e-07	-1.227735005319014e-06	-2.6778052167390776e-12	4.379477171903911e-11	6.859740045547659e-12	-1.1136476812052173e-11	-1.2283869834001583e-09	-2.928640907708969e-12	7.188555739605524e-07	-3.033866823796148e-07	8.388229167736463e-09	-8.836531597008631e-07	4.2385712074867407e-07	-4.5979603895218907e-07	2.5785213605645085e-05	2.5325417566692895e-05
5.376452921323089e-23	4.5682260209404766e-07	-1.4065636181962516e-07	-1.1486567860799729e-06	-2.2642914536149585e-12	3.7257446241590436e-11	5.6814246997339735e-12	-9.226042751845661e-12	-2.1791661057120263e-09	-3.226601485574325e-12	6.730695356430828e-07	-2.777752880540546e-07	5.19912136295831e-09	-8.346414899760123e-07	4.0049336895198636e-07	-4.3414812102402595e-07	2.4142723219620886e-05	2.370857509859686e-05
5.426188841039307e-23	4.16820145243867e-07	-1.283175792729473e-07	-1.0738045872629438e-06	-1.9098159964407e-12	3.16886299444092e-11	4.6898118496574794e-12	-7.617070347713318e-12	-2.2718583162095693e-09	-3.349874936422162e-12	6.297381164057667e-07	-2.5345190431756775e-07	2.1532656077267712e-09	-7.875503779277202e-07	3.7843947769592566e-07	-4.0911090023179456e-07	2.2588313062963944e-05	2.217920216273215e-05
5.475924760755523e-23	3.787934958635758e-07	-1.1660409983416835e-07	-1.002934199364057e-06	-1.6082126621168263e-12	2.6944705526747417e-11	3.856154174602138e-12	-6.263442376656651e-12	-1.645557455260102e-09	-3.3815821033913163e-12	5.887186918949736e-07	-2.3032979792864428e-07	-8.468546509192186e-10	-7.423708131673508e-07	3.5754203931541013e-07	-3.848287738519407e-07	2.1116861746121427e-05	2.0732032972269487e-05
5.525660680471741e-23	3.4260747833544615e-07	-1.0546551722060165e-07	-9.35825846109198e-07	-1.3522696841541942e-12	2.2904188840887425e-11	3.1558931497979874e-12	-5.126000528147928e-12	-6.352997330832905e-10	-3.351768916928633e-12	5.498834726694846e-07	-2.0832679623011372e-07	-3.875563417479041e-09	-6.993029546845752e-07	3.376811130218918e-07	-3.6162184166268347e-07	1.9723780836890495e-05	1.936215899522781e-05
5.575396600187958e-23	3.080911600471914e-07	-9.486001275046649e-08	-8.722538021201651e-07	-1.1344416249499496e-12	1.9462476596314815e-11	2.5684206485379886e-12	-4.170923417324427e-12	3.654742892627784e-10	-3.2743129594031094e-12	5.131062660573771e-07	-1.873389805029551e-07	-6.796051431021874e-09	-6.586437293149344e-07	3.189712341234002e-07	-3.3967249519153423e-07	1.8404539892987832e-05	1.8064867397796298e-05
5.625132519904176e-23	2.7528257656526033e-07	-8.47747794275678e-08	-8.120252391013641e-07	-9.485196352975164e-13	1.653046441890072e-11	2.0769247123219614e-12	-3.3721183941773136e-12	1.0354844100784327e-09	-3.160529869396077e-12	4.782694442741045e-07	-1.6738949496507928e-07	-9.495652060879698e-09	-6.20470831332361e-07	3.0138429724814554e-07	-3.1908653408421546e-07	1.7154916298008974e-05	1.683582976392476e-05
5.674868439620393e-23	2.441643984085262e-07	-7.521829956072163e-08	-7.549598043961636e-07	-7.888833173638417e-13	1.4031548756293993e-11	1.6674340071294232e-12	-2.706309658781975e-12	1.2210258426448235e-09	-3.0005850120185524e-12	4.452670708751693e-07	-1.4846781620272113e-07	-1.178467658152115e-08	-5.84783476500939e-07	2.85014578090927e-07	-2.99768898410012e-07	1.5971107310980367e-05	1.5671338412570356e-05
5.724604359336611e-23	2.1491747115373805e-07	-6.622736229360163e-08	-7.009128575746197e-07	-6.516395642286754e-13	1.1900785287874682e-11	1.3284145128744472e-12	-2.155449634889684e-12	9.701177788294027e-10	-2.767409713255196e-12	4.140033848210221e-07	-1.3068392226814267e-07	-1.3541910695166237e-08	-5.512449762347657e-07	2.697775518577132e-07	-2.8146742437705245e-07	1.4849675611719694e-05	1.4568208187342642e-05
5.774340279052827e-23	1.8767540503375546e-07	-5.7850140724687935e-08	-6.497590913634019e-07	-5.336438714668224e-13	1.0082934530346316e-11	1.0499570629610032e-12	-1.7031170070703527e-12	4.668655258515073e-10	-2.4779402412564897e-12	3.8439684588304716e-07	-1.1411906774866799e-07	-1.465003316282444e-08	-5.194605433380093e-07	2.5562774497155477e-07	-2.6383279836645455e-07	1.3787694335420861e-05	1.3523861537054407e-05
