Energy_h	t01	t02	t03	t04	t05	t06	t07	t08	t09	t11	t12	t13	B0	B1	Num_spec_correction	Num_spec_unper	Num_spec_total
4.977570845199027e-22	4.447901409496601e-08	-1.4931219775535594e-08	-3.389223619660506e-07	-2.1468746907504838e-14	2.311428844728944e-12	1.101792248601999e-13	-1.64107935225723e-13	1.512373019016147e-10	1.5015590299269336e-13	3.633580174018426e-07	-4.8246898765293986e-08	9.741929958865914e-09	-3.0922094415742806e-07	3.248530485954146e-07	1.5632104437986547e-08	7.305980417036852e-06	7.3216125214748385e-06
5.017359580972e-22	4.32058009498959e-08	-1.4500511714413758e-08	-3.0988152321533233e-07	-1.6998229142586524e-14	1.9023828883857007e-12	9.681852399114245e-14	-1.4424049158437376e-13	1.2200595234941165e-10	1.6140519492109793e-13	3.319991069968049e-07	-4.6865846260739394e-08	1.0545175957963119e-08	-2.810522286596142e-07	2.9567843669402857e-07	1.4626208034414394e-08	6.675444886591645e-06	6.690071094626059e-06
5.057148316744975e-22	4.2200285679010855e-08	-1.416025793927762e-08	-2.835260362630686e-07	-1.3788070215215763e-14	1.565563215520338e-12	8.554940299778753e-14	-1.274768179243928e-13	9.395976453654635e-11	1.6130821999628376e-13	3.035215663523969e-07	-4.5775166427510186e-08	1.1066535688927587e-08	-2.553903776028484e-07	2.688129356138143e-07	1.3422558010965939e-08	6.102846406162287e-06	6.116268964173253e-06
5.096937052517948e-22	4.137049258467364e-08	-1.3878608515020383e-08	-2.5961429754158705e-07	-1.1485653956401972e-14	1.288419504668902e-12	7.586866127424297e-14	-1.130777586693307e-13	6.73523642120272e-11	1.534363832822066e-13	2.776729748640703e-07	-4.4875092600953385e-08	1.133625513370604e-08	-2.3205366794658505e-07	2.44134137396823e-07	1.2080469450237948e-08	5.5831092192207025e-06	5.595189688670941e-06
5.136725788290922e-22	4.0641227192767324e-08	-1.3629390837091849e-08	-2.379219440607667e-07	-9.832072681582493e-15	1.0605220205088713e-12	6.741609699614539e-14	-1.0051340324813076e-13	3.930388557318878e-11	1.4382455009835292e-13	2.54217946076661e-07	-4.408406074299365e-08	1.1384511136846825e-08	-2.1086964240232634e-07	2.215183964705141e-07	1.0648754068187753e-08	5.111500143624289e-06	5.122148897692477e-06
5.176514524063896e-22	3.995067286710344e-08	-1.3391541688780749e-08	-2.1824216638768925e-07	-8.638072243419786e-15	8.732225261048839e-13	5.993608779590572e-14	-8.940296390498073e-14	8.037633799679472e-12	1.2745383902453478e-13	2.3293869198630926e-07	-4.333501780218665e-08	1.1234459409797917e-08	-1.9167403500415014e-07	2.0083813359392054e-07	9.164098589770406e-09	4.683639905169759e-06	4.692804003759529e-06
5.216303259836869e-22	3.924468361561049e-08	-1.3147715501777643e-08	-2.0038237050487136e-07	-7.762233596576087e-15	7.193538294593048e-13	5.3244990821083014e-14	-7.946562346161827e-14	-3.025865437608535e-11	1.1413045362155406e-13	2.1363219462669263e-07	-4.2569231085348436e-08	1.0917149009045341e-08	-1.7431486154399773e-07	1.8198011255038954e-07	7.66525100639181e-09	4.295446256727195e-06	4.303111507733587e-06
5.256091995609844e-22	3.8485716830746026e-08	-1.2885305223004836e-08	-1.84166820837123e-07	-7.104979834356185e-15	5.929902058659943e-13	4.7216501446223726e-14	-7.051291657234475e-14	-6.597372631917953e-11	9.593283852132054e-14	1.9611193109039704e-07	-4.174597774795525e-08	1.0453586911125994e-08	-1.586317244340516e-07	1.6481954025356775e-07	6.187815819516148e-09	3.943168653992988e-06	3.949356469812504e-06
5.295880731382817e-22	3.764429935357202e-08	-1.2594801568757703e-08	-1.6943323949214642e-07	-6.592858349635478e-15	4.89234214547893e-13	4.17600539554904e-14	-6.24078102199453e-14	-8.89629203788311e-11	8.168286895813782e-14	1.802052367564224e-07	-4.083328794580988e-08	9.868952704983924e-09	-1.4447216095124206e-07	1.4924090151559644e-07	4.76874056435438e-09	3.6233352312220384e-06	3.6281039717863927e-06
5.335669467155791e-22	3.669558108715972e-08	-1.226938717547699e-08	-1.5603320193736032e-07	-6.172287952025551e-15	4.0404579967122603e-13	3.6809779272915213e-14	-5.504579082847303e-14	-8.968026118984716e-11	6.540998259688119e-14	1.6575392611873757e-07	-3.980420650653882e-08	9.183552671054065e-09	-1.3169624323938466e-07	1.3513327228325277e-07	3.4370290438681066e-09	3.332765277967705e-06	3.336202307011573e-06
5.375458202928765e-22	3.5628791715399544e-08	-1.1905290732224609e-08	-1.4383102221859913e-07	-5.8064970218929496e-15	3.340926841518077e-13	3.23184825538845e-14	-4.835952810263552e-14	-6.47548679981293e-11	5.1919909656188585e-14	1.5261229395435784e-07	-3.864705077416778e-08	8.420455637981083e-09	-1.201719119383711e-07	1.2238569881817113e-07	2.2137868798000335e-09	3.0685290440747153e-06	3.0707428309545153e-06
5.415246938701739e-22	3.443385178817278e-08	-1.150042153789761e-08	-1.327032004498608e-07	-5.468798672862127e-15	2.7663183888869827e-13	2.824849552832461e-14	-4.228995020120851e-14	-2.0254253693188185e-11	3.915604206493226e-14	1.4064769429596727e-07	-3.735088747682494e-08	7.598285210386815e-09	-1.0978972817565118e-07	1.1089509202952911e-07	1.1053638538779286e-09	2.82795937673072e-06	2.8290647405845977e-06
5.455035674474712e-22	3.311204199660295e-08	-1.1055106158059176e-08	-1.2253838647909227e-07	-5.1425110046055394e-15	2.294067008929609e-13	2.4570561620016092e-14	-3.6796637527039584e-14	2.8148262834979507e-11	2.7707743147576127e-14	1.2973950115360176e-07	-3.591710584388842e-08	6.732948113548629e-09	-1.004530626318564e-07	1.0055534342326198e-07	1.0228079140558685e-10	2.6086308205312763e-06	2.608733101322682e-06
5.494824410247687e-22	3.166438764122562e-08	-1.0570570869795e-08	-1.1323515116210732e-07	-4.816048975132006e-15	1.9056223390146106e-13	2.1257941430178862e-14	-3.183932571811554e-14	6.507715455371621e-11	1.864346167026936e-14	1.1977788794816957e-07	-3.4346818078434256e-08	5.8425699843486294e-09	-9.20760634278607e-08	9.127363985408392e-08	-8.024235737767787e-10	2.4083350730720486e-06	2.4075326494982718e-06
5.53461314602066e-22	3.010121609261266e-08	-1.0049793926097144e-08	-1.0470255401974043e-07	-4.483834066253092e-15	1.5857569481349941e-13	1.8287338920202406e-14	-2.7387185480808897e-14	7.717982155478168e-11	1.008998459723686e-14	1.1066348517766097e-07	-3.265122647301397e-08	4.944991029935284e-09	-8.457379694967133e-08	8.295724973458228e-08	-1.6165472150890533e-09	2.2250740994028724e-06	2.2234575521877835e-06
5.574401881793634e-22	2.8435044373757384e-08	-9.496862400136951e-09	-9.685980684559755e-08	-4.143909575739941e-15	1.3219968313004767e-13	1.5636663570321912e-14	-2.3409269490584986e-14	6.15984801066367e-11	4.2402356316798766e-15	1.0230762876671546e-07	-3.084390847026577e-08	4.05311916721892e-09	-7.785990186846724e-08	7.55168394636686e-08	-2.3430624047986434e-09	2.0570651235615167e-06	2.054722061156718e-06
5.614190617566608e-22	2.668133139075403e-08	-8.91666523983452e-09	-8.96344177561959e-08	-3.7968744621789976e-15	1.104123775603995e-13	1.3284248609112094e-14	-1.9875224082286e-14	2.6410794667502157e-11	-1.1883647509726785e-15	9.463041482289447e-08	-2.8941632618433185e-08	3.1836698690826824e-09	-7.184324197444604e-08	6.887245207354397e-08	-2.9707899009020684e-09	1.9027015145979566e-06	1.8997307246970544e-06
5.653979353339582e-22	2.4861328605040652e-08	-8.31516128877629e-09	-8.296215493581411e-08	-3.4458184067854817e-15	9.237844842786492e-14	1.1209230316440398e-14	-1.6757122840344827e-14	-1.460519273508204e-11	-4.496076188356987e-15	8.756035211989048e-08	-2.696745073779205e-08	2.354752295242819e-09	-6.64305139236235e-08	6.294765367734127e-08	-3.4828602462822282e-09	1.7605457978717957e-06	1.7570629376255135e-06
5.693768089112556e-22	2.2996453388482094e-08	-7.699006397205761e-09	-7.67872130892666e-08	-3.0950223374152802e-15	7.741715379688659e-14	9.390968315093119e-15	-1.4025119215976378e-14	-4.5149460299193385e-11	-7.193709831282118e-15	8.103497607521129e-08	-2.4944594616315455e-08	1.5788288250411302e-09	-6.153485306401873e-08	5.766921028393696e-08	-3.865642780081777e-09	1.6293419990130797e-06	1.625476356232998e-06
5.73355682488553e-22	2.1109982375269e-08	-7.075319651549397e-09	-7.106000395236411e-08	-2.7493984342606523e-15	6.49730631182097e-14	7.808944516778082e-15	-1.1649415802898717e-14	-5.528920279145975e-11	-8.612526064102525e-15	7.499845936915154e-08	-2.2898312812618407e-08	8.731121009593347e-10	-5.708058066076863e-08	5.297325865749247e-08	-4.10732200327616e-09	1.5079676005781764e-06	1.5038602785749003e-06
5.773345560658503e-22	1.9227045802977108e-08	-6.451840035670039e-09	-6.573845797659441e-08	-2.4144202517355944e-15	5.459544128790824e-14	6.443182571502736e-15	-9.600622902483462e-15	-4.342369927701428e-11	-9.351616636193268e-15	6.940283091083553e-08	-2.0855864517228087e-08	2.4716725859280265e-10	-5.300663623660029e-08	4.879413365220024e-08	-4.212502584400052e-09	1.3954580506596355e-06	1.3912455480752353e-06
5.813134296431478e-22	1.7372572616318237e-08	-5.8363778572272844e-09	-6.078591068437377e-08	-2.0952129308559837e-15	4.5917784937508695e-14	5.273886996649947e-15	-7.849130664672601e-15	-1.6489154572942624e-11	-9.483257000776143e-15	6.420601189143672e-08	-1.8844290575417473e-08	-2.891451937695134e-10	-4.926617331578442e-08	4.507257612224975e-08	-4.193597193534672e-09	1.2909672739074088e-06	1.2867736767138742e-06
